结果时间,源测试地址,源信息: 分组名,目的测试地址,目的信息: 分组名,解析时间,连接时间,首字节时间,首屏打开时间,下载时间,页面加载时间,总时间,吞吐率,综合质量,解析成功率,连接成功率,首页加载成功率,加载比例,成功率,结果 IP 地址,结果国家名称,结果省名称,结果归属地,下载大小,内容大小,返回码,附加项,元素数量
2013-02-26 22:48:03.501031,123.65.232.142,NULL,http://v.youku.com/v_show/id_XNDI5OTMzODI4.html,视频类,0.20,24.05,176.80,275.76,1642.91,2281.42,2443.88,101.65,64.9,100.00,100.00,100.00,100.00,100.00,122.72.120.242,中国,中国NDC, 铁通,167.0,160.7,200,18,18
2013-02-26 22:48:05.175950,222.50.124.54,NULL,tianya.cn,广东铁通TOPn网站,0.43,57.53,58.29,508.54,3456.93,7780.25,8027.45,24.83,54.9,100.00,100.00,100.00,100.00,100.00,221.11.172.222,中国,海南, 联通,85.9,82.2,301,13,13
2013-02-26 22:48:10.029942,222.50.124.34,NULL,www.tudou.com,网页类,0.49,46.21,46.60,281.68,46874.40,43200.26,47361.94,22.59,34.8,100.00,100.00,100.00,100.00,0.00,123.126.98.147,中国,北京, 联通,1058.7,1441.6,200,50,148
2013-02-26 22:48:15.096599,222.50.124.86,NULL,www.readnovel.com,网页类,0.46,1.36,108.23,272.23,6005.05,5427.98,6087.35,65.99,57.7,100.00,100.00,100.00,100.00,100.00,60.5.252.212,中国,河北, 联通,396.3,387.1,200,28,28
2013-02-26 22:48:17.539569,222.50.124.90,NULL,www.pconline.com.cn,网页类,0.55,11.27,19.59,87.96,8017.71,11314.88,11677.52,90.08,63.4,100.00,100.00,100.00,100.00,100.00,210.21.118.120,中国,广东, 联通,722.2,696.4,200,50,60
2013-02-26 22:48:19.144462,222.50.124.2,NULL,163.com,广东铁通TOPn网站,0.50,1.26,81.97,2414.82,13248.77,14964.26,16968.33,55.72,50.6,100.00,100.00,100.00,100.00,100.00,123.58.180.8,中国,浙江, 移动,738.2,707.9,301,50,85
2013-02-26 22:48:23.626152,123.89.176.30,NULL,www.hl.cnc.cn,网页类,0.26,70.98,72.64,143.87,72.64,143.87,143.87,5.44,61.4,100.00,100.00,100.00,100.00,100.00,221.212.213.106,中国,黑龙江, 联通,0.4,0.2,200,1,1
2013-02-26 22:48:28.153357,222.50.124.90,NULL,kejet.net,广东铁通TOPn网站,0.50,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,100.00,0.00,0.00,0.00,0.00,122.226.122.236,中国,浙江, 电信,NULL,NULL,NULL,1,1
2013-02-26 22:48:28.618307,222.50.124.62,NULL,www.readnovel.com,网页类,0.52,54.40,54.85,219.43,3384.94,4386.25,4738.14,93.20,67.1,100.00,100.00,100.00,100.00,100.00,60.5.252.203,中国,河北, 联通,315.5,306.1,200,28,28
2013-02-26 22:48:29.912723,222.50.124.86,NULL,www.hl.cnc.cn,网页类,0.26,83.95,84.88,169.08,84.87,169.08,169.08,4.66,59.5,100.00,100.00,100.00,100.00,100.00,221.212.213.106,中国,黑龙江, 联通,0.4,0.2,200,1,1
2013-02-26 22:48:37.826035,222.50.124.54,NULL,pengyou.com,广东铁通TOPn网站,0.56,102.09,102.97,385.99,299.92,577.45,577.45,96.96,68.4,100.00,100.00,100.00,100.00,100.00,112.64.234.210,中国,上海, 联通,29.1,26.0,302,9,9
2013-02-26 22:48:43.572835,222.50.124.2,NULL,51yes.com,广东铁通TOPn网站,0.23,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,100.00,0.00,0.00,0.00,0.00,119.147.114.19,中国,广东, 电信,NULL,0.0,400,1,1
2013-02-26 22:48:49.345679,222.50.124.54,NULL,xcar.com.cn,广东铁通TOPn网站,0.40,49.35,49.74,1272.35,24464.87,34598.07,38780.27,43.24,42.7,100.00,100.00,100.00,100.00,0.00,118.67.112.72,中国,北京, 其它运营商,1058.0,1558.3,301,50,143
2013-02-26 22:48:50.482511,222.50.124.90,NULL,qlogo.cn,广东铁通TOPn网站,NULL,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,0.00,0.00,0.00,0.00,0.00,0.0.0.0,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2013-02-26 22:48:50.752344,222.50.124.54,NULL,it168.com,广东铁通TOPn网站,0.44,33.53,33.72,67.69,33.72,67.69,67.69,180.96,88.7,100.00,100.00,100.00,50.00,0.00,223.202.33.211,中国,北京, 移动,6.1,44.2,301,2,2
2013-02-26 22:48:52.733229,222.50.124.70,NULL,tanx.com,广东铁通TOPn网站,0.26,31.59,32.89,131.71,1320.98,1825.12,2129.46,290.86,89.7,100.00,100.00,100.00,100.00,100.00,110.75.21.51,中国,浙江, 移动,384.2,374.5,302,26,26
2013-02-26 22:48:55.392986,222.50.124.2,NULL,qire123.com,广东铁通TOPn网站,0.25,1.29,36.30,417.23,22971.58,21231.00,32593.19,32.64,38.9,100.00,100.00,100.00,100.00,100.00,222.76.213.74,中国,福建, 电信,749.8,718.5,301,50,91
2013-02-26 22:48:59.854620,123.89.176.38,NULL,www.020.com,网页类,0.25,9.96,162.37,1024.88,12990.20,13464.39,13806.08,78.68,47.0,100.00,100.00,100.00,100.00,100.00,120.31.61.171,中国,广东, 铁通,1022.1,1493.1,200,50,72
2013-02-26 22:49:03.990500,222.50.124.26,NULL,chinaiiss.com,广东铁通TOPn网站,0.24,18.54,28.85,361.83,8464.48,16557.32,16557.32,83.90,62.3,100.00,93.59,100.00,85.88,0.00,121.10.117.198,中国,广东, 电信,710.2,685.1,200,50,85
2013-02-26 22:49:06.399183,222.50.124.26,NULL,baidu-1img.cn,广东铁通TOPn网站,NULL,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,0.00,0.00,0.00,0.00,0.00,0.0.0.0,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2013-02-26 22:49:08.780557,222.50.124.110,NULL,kaixin001.com,广东铁通TOPn网站,0.21,50.24,51.43,322.49,221.32,322.49,322.49,66.27,68.5,100.00,100.00,100.00,100.00,100.00,27.131.222.21,中国,北京, 其它运营商,14.7,14.0,302,2,2
2013-02-26 22:49:09.684677,222.50.124.50,NULL,mapbar.com,广东铁通TOPn网站,0.45,32.14,32.32,237.59,4290.55,4764.63,5525.81,71.32,61.3,100.00,100.00,100.00,100.00,100.00,211.157.24.135,中国,北京, 联通,306.0,299.2,301,20,20
2013-02-26 22:49:11.508556,222.50.124.2,NULL,mediav.com,广东铁通TOPn网站,0.42,1.39,452.50,570.17,6978.58,7062.45,7259.64,106.84,50.4,100.00,100.00,100.00,100.00,100.00,114.80.69.185,中国,上海, 电信,745.6,739.9,200,21,21
2013-02-26 22:49:12.057519,222.50.124.70,NULL,baidu.com,广东铁通TOPn网站,0.49,42.11,42.99,85.59,411.01,721.98,721.98,68.46,68.4,100.00,100.00,100.00,100.00,100.00,123.125.114.144,中国,北京, 其它运营商,28.1,25.6,200,7,7
2013-02-26 22:49:12.223441,222.50.124.34,NULL,www.poco.cn,网页类,0.27,128.94,141.14,1057.04,31928.62,44633.35,47472.34,32.38,27.0,100.00,100.00,100.00,100.00,0.00,218.59.209.163,中国,山东, 联通,1033.9,1676.5,200,50,98
2013-02-26 22:49:13.203155,222.50.124.90,NULL,qqopenapp.com,广东铁通TOPn网站,0.26,0.64,303.93,304.83,308.40,311.48,311.48,12.47,52.6,100.00,100.00,100.00,100.00,100.00,211.98.70.195,中国,湖南, 铁通,3.8,2.9,200,5,5
2013-02-26 22:49:19.598609,222.50.124.54,NULL,yy.com,广东铁通TOPn网站,0.27,125.25,146.38,272.46,1412.02,2137.56,2137.56,49.42,55.4,100.00,100.00,100.00,100.00,100.00,61.55.172.36,中国,河北, 联通,69.8,66.7,200,9,9
2013-02-26 22:49:24.923975,222.50.124.22,NULL,www.hl.cnc.cn,网页类,0.24,71.35,72.87,144.45,72.87,144.45,144.45,5.43,61.3,100.00,100.00,100.00,100.00,100.00,221.212.213.106,中国,黑龙江, 联通,0.4,0.2,200,1,1
2013-02-26 22:49:32.523096,222.50.124.66,NULL,www.hexun.com,网页类,0.51,30.03,30.80,186.29,618.84,659.23,873.53,155.29,80.6,100.00,7.41,100.00,7.41,0.00,219.239.236.199,中国,北京, 电信,96.1,91.2,200,50,108
2013-02-26 22:49:34.080965,222.50.124.82,NULL,http://v.youku.com/v_show/id_XNDI5OTMzODI4.html,视频类,0.44,28.56,190.94,306.75,1236.92,1558.97,1681.55,134.26,71.0,100.00,94.12,100.00,94.12,100.00,122.72.120.242,中国,中国NDC, 铁通,166.1,160.7,200,17,17
2013-02-26 22:49:42.422225,222.50.124.110,NULL,www.020.com,网页类,0.26,3.74,157.72,182.44,11114.82,11260.57,11463.03,91.92,55.0,100.00,100.00,100.00,100.00,100.00,120.31.61.171,中国,广东, 铁通,1021.7,1492.7,200,50,72
2013-02-26 22:49:44.338737,222.50.124.50,NULL,funshion.com,广东铁通TOPn网站,0.26,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,100.00,0.00,0.00,0.00,0.00,121.14.38.133,中国,广东, 电信,NULL,0.6,404,1,1
2013-02-26 22:49:45.458603,222.50.124.34,NULL,www.pconline.com.cn,网页类,0.26,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,100.00,0.00,0.00,0.00,0.00,210.21.118.120,中国,广东, 联通,NULL,NULL,NULL,1,1
2013-02-26 22:49:45.554729,222.50.124.2,NULL,adwo.com,广东铁通TOPn网站,NULL,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,0.00,0.00,0.00,0.00,0.00,0.0.0.0,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2013-02-26 22:49:56.574460,222.50.124.94,NULL,www.sina.com.cn,网页类,NULL,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,0.00,0.00,0.00,0.00,0.00,0.0.0.0,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2013-02-26 22:49:57.879859,222.50.124.90,NULL,zqlx.com,广东铁通TOPn网站,NULL,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,0.00,0.00,0.00,0.00,0.00,0.0.0.0,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2013-02-26 22:49:58.352584,222.50.124.54,NULL,baidu.com,广东铁通TOPn网站,0.24,47.86,49.06,97.15,396.17,693.13,693.13,71.01,68.2,100.00,100.00,100.00,100.00,100.00,123.125.114.144,中国,北京, 其它运营商,28.1,25.6,200,7,7
2013-02-26 22:50:08.627169,222.50.124.70,NULL,4399.com,广东铁通TOPn网站,0.50,31.02,31.00,237.18,8853.39,14251.67,15675.93,75.29,55.6,100.00,99.37,100.00,99.37,100.00,115.182.52.231,中国,北京, 移动,666.5,608.8,301,50,159
2013-02-26 22:50:09.688574,222.50.124.26,NULL,www.onlinedown.net,下载类,0.23,34.65,39.90,254.10,14475.85,20411.09,21914.17,72.52,50.2,100.00,100.00,100.00,100.00,100.00,221.130.12.62,中国,江苏, 移动,1049.9,1707.9,200,50,221
2013-02-26 22:50:13.533422,222.50.124.70,NULL,qhimg.com,广东铁通TOPn网站,NULL,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,0.00,0.00,0.00,0.00,0.00,0.0.0.0,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2013-02-26 22:50:16.163207,123.89.176.38,NULL,www.163.com,网页类,0.46,41.94,88.93,355.07,12477.24,20807.81,22751.48,60.95,49.8,100.00,100.00,100.00,100.00,100.00,223.87.1.58,中国,四川, 移动,760.5,730.1,200,50,84
2013-02-26 22:50:17.001547,222.50.124.42,NULL,www.youku.com,网页类,0.45,32.59,33.26,200.44,5661.98,7263.91,7929.15,166.43,77.5,100.00,98.78,100.00,98.78,100.00,122.72.120.241,中国,中国NDC, 铁通,942.3,919.1,200,50,82
2013-02-26 22:50:20.312007,222.50.124.90,NULL,itc.cn,广东铁通TOPn网站,NULL,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,0.00,0.00,0.00,0.00,0.00,0.0.0.0,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2013-02-26 22:50:25.420727,222.50.124.26,NULL,https://play.google.com/store,网页类,0.26,346.62,345.37,808.47,5305.67,25613.41,27606.60,103.37,51.3,100.00,92.50,100.00,92.50,100.00,74.125.235.195,美国,NULL, 其它运营商,548.5,448.2,200,40,40
2013-02-26 22:50:26.389487,222.50.124.2,NULL,360safe.com,广东铁通TOPn网站,0.29,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,100.00,0.00,0.00,0.00,0.00,124.238.254.52,中国,河北, 电信,NULL,NULL,NULL,1,1
2013-02-26 22:50:30.983474,222.50.124.50,NULL,51.com,广东铁通TOPn网站,0.24,26.92,27.48,388.86,4088.95,5810.55,6315.10,86.43,67.7,100.00,100.00,100.00,100.00,100.00,61.130.108.152,中国,浙江, 电信,353.4,328.9,301,50,82
2013-02-26 22:50:33.751740,222.50.124.38,NULL,www.apple.com,网页类,0.23,123.21,123.53,246.98,726.72,4229.20,4290.29,352.00,82.7,100.00,88.57,100.00,88.57,0.00,118.215.189.15,新加坡,NULL, 其它运营商,255.8,245.1,200,35,35
2013-02-26 22:50:39.867196,222.50.124.70,NULL,www.jiayuan.com,网页类,0.51,31.89,35.60,133.51,3271.36,5222.29,5590.11,40.76,62.3,100.00,88.89,100.00,88.89,0.00,59.151.18.32,中国,北京, 其它运营商,133.3,120.7,200,36,36
2013-02-26 22:50:40.405105,222.50.124.110,NULL,uvan.com,广东铁通TOPn网站,0.26,31.82,32.07,784.29,1634.22,2165.44,2246.76,106.92,71.4,100.00,100.00,100.00,100.00,100.00,211.151.134.239,中国,北京, 联通,174.7,169.1,301,16,16
2013-02-26 22:50:48.432107,222.50.124.50,NULL,https://play.google.com/store,网页类,0.27,350.32,305.01,773.24,5424.74,14048.50,16154.33,102.59,51.1,100.00,95.00,100.00,95.00,100.00,74.125.235.194,美国,NULL, 其它运营商,556.5,454.1,200,40,40
2013-02-26 22:50:51.531423,222.50.124.54,NULL,1360.cn,广东铁通TOPn网站,0.51,31.02,31.88,124.25,62.21,124.25,124.25,19.91,64.1,100.00,66.67,100.00,66.67,0.00,58.68.151.179,中国,北京, 移动,1.2,0.7,302,3,3
2013-02-26 22:50:53.531089,222.50.124.2,NULL,pc120.com,广东铁通TOPn网站,0.54,66.77,66.70,134.01,4652.76,5554.11,5682.38,31.46,52.8,100.00,94.44,100.00,94.44,100.00,114.112.68.164,中国,江苏, 移动,146.4,142.5,301,18,18
2013-02-26 22:50:53.845332,222.50.124.2,NULL,tom.com,广东铁通TOPn网站,0.46,119.74,129.30,616.50,20964.88,24273.32,26787.67,50.24,35.1,100.00,100.00,100.00,100.00,100.00,202.108.12.62,中国,北京, 联通,1053.3,1036.3,200,50,138
2013-02-26 22:50:54.442199,222.50.124.54,NULL,4399.com,广东铁通TOPn网站,0.46,37.73,37.68,228.90,7453.07,12077.70,16395.83,89.75,62.7,100.00,100.00,100.00,100.00,100.00,115.182.52.231,中国,北京, 移动,669.0,611.0,301,50,158
2013-02-26 22:50:55.885538,222.50.124.70,NULL,ss3w.com,广东铁通TOPn网站,0.47,262.36,262.49,1064.64,531.96,1064.64,1064.64,0.26,47.6,100.00,100.00,100.00,100.00,100.00,205.178.189.129,美国,NULL, 其它运营商,0.1,NULL,302,2,2
2013-02-26 22:51:00.618021,222.50.124.110,NULL,pcpop.com,广东铁通TOPn网站,0.26,37.14,50.43,87.83,50.43,87.83,87.83,8.13,63.3,100.00,50.00,100.00,50.00,0.00,59.151.37.230,中国,北京, 其它运营商,0.4,0.1,301,2,2
2013-02-26 22:51:05.263289,222.50.124.106,NULL,www.qzone.qq.com,网页类,0.53,8.26,8.96,147.74,138.70,210.66,210.66,188.11,90.3,100.00,100.00,100.00,100.00,100.00,112.90.143.191,中国,广东, 联通,26.1,24.7,302,6,6
2013-02-26 22:51:13.388218,222.50.124.26,NULL,www.kankan.com,网页类,0.23,2.76,70.00,199.84,2005.14,1550.33,2605.93,256.75,86.0,100.00,100.00,100.00,100.00,100.00,61.235.96.93,中国,广东, 铁通,514.8,497.5,200,50,57
2013-02-26 22:51:13.471071,222.50.124.50,NULL,duba.net,广东铁通TOPn网站,0.45,63.80,64.11,128.37,865.73,1190.83,1190.85,57.65,65.7,100.00,19.35,100.00,19.35,0.00,114.112.68.197,中国,江苏, 移动,49.9,48.1,200,31,31
2013-02-26 22:51:15.741719,222.50.124.110,NULL,soufun.com,广东铁通TOPn网站,0.24,54.50,55.43,503.22,48175.61,54800.46,58406.76,22.21,34.2,100.00,98.34,100.00,89.90,0.00,202.108.253.57,中国,北京, 联通,1070.2,1747.0,200,50,198
2013-02-26 22:51:16.578658,222.50.124.102,NULL,www.poco.cn,网页类,0.54,15.86,351.80,441.46,22287.90,29556.34,33879.64,46.40,32.1,100.00,100.00,100.00,100.00,100.00,112.90.172.62,中国,广东, 联通,1034.2,1707.9,200,50,98
2013-02-26 22:51:23.155393,222.50.124.114,NULL,www.hl.cnc.cn,网页类,0.24,79.59,80.96,160.79,80.96,160.79,160.79,4.88,60.1,100.00,100.00,100.00,100.00,100.00,221.212.213.106,中国,黑龙江, 联通,0.4,0.2,200,1,1
2013-02-26 22:51:25.579907,222.50.124.54,NULL,2345.com,广东铁通TOPn网站,0.22,40.63,47.80,210.76,3860.09,7216.80,7325.37,17.79,55.1,100.00,100.00,100.00,100.00,100.00,122.227.230.133,中国,浙江, 电信,68.7,64.3,200,13,13
2013-02-26 22:51:28.813668,222.50.124.90,NULL,ppstream.com,广东铁通TOPn网站,0.51,31.80,32.15,64.45,977.86,1066.00,1092.19,829.58,91.2,100.00,100.00,100.00,100.00,100.00,211.151.142.154,中国,北京, 联通,811.2,778.3,200,50,73
2013-02-26 22:51:31.594583,222.50.124.58,NULL,www.cctv.com,网页类,0.52,37.70,38.36,76.58,38.36,76.58,76.58,13.85,63.7,100.00,100.00,100.00,100.00,100.00,122.70.142.160,中国,北京, 铁通,0.5,0.2,200,1,1
2013-02-26 22:51:41.292305,222.50.124.2,NULL,3g.cn,广东铁通TOPn网站,0.26,3.70,6.08,52.69,8387.95,12289.67,12345.25,17.75,51.6,100.00,100.00,100.00,100.00,100.00,183.232.11.166,中国,广东, 移动,148.9,138.3,302,39,39
2013-02-26 22:51:45.677889,222.50.124.110,NULL,qiyou.com,广东铁通TOPn网站,0.46,117.12,117.30,234.89,117.30,234.89,234.89,1.95,55.2,100.00,50.00,100.00,50.00,0.00,54.248.34.220,美国,NULL, 其它运营商,0.2,NULL,301,2,2
2013-02-26 22:51:49.607206,222.50.124.2,NULL,baidu-1img.cn,广东铁通TOPn网站,NULL,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,0.00,0.00,0.00,0.00,0.00,0.0.0.0,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2013-02-26 22:51:49.821417,222.50.124.26,NULL,tudou.com,广东铁通TOPn网站,0.24,50.11,76.98,430.45,3672.13,16357.54,16357.54,48.60,60.1,100.00,79.17,100.00,12.75,0.00,123.126.98.173,中国,北京, 联通,178.5,171.6,301,24,149
2013-02-26 22:51:49.932627,222.50.124.70,NULL,qplus.com,广东铁通TOPn网站,0.49,7.08,6.69,34.44,4315.51,13424.34,13426.79,13.00,56.6,100.00,100.00,100.00,100.00,100.00,112.95.243.216,中国,广东, 联通,56.1,53.5,302,10,10
2013-02-26 22:51:51.024539,222.50.124.66,NULL,www.huanqiu.com,网页类,0.45,66.47,67.02,418.97,4197.04,5361.31,5869.44,53.46,59.3,100.00,77.14,100.00,77.14,0.00,113.31.42.20,中国,北京, 其它运营商,224.4,214.3,200,35,35
2013-02-26 22:51:56.050455,222.50.124.90,NULL,www.jiayuan.com,网页类,0.50,33.00,37.00,138.31,4090.15,5551.92,6081.91,48.95,61.2,100.00,100.00,100.00,100.00,100.00,59.151.18.32,中国,北京, 其它运营商,200.2,186.5,200,33,33
2013-02-26 22:51:57.243959,222.50.124.70,NULL,sinajs.cn,广东铁通TOPn网站,NULL,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,0.00,0.00,0.00,0.00,0.00,0.0.0.0,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2013-02-26 22:51:59.039789,222.50.124.54,NULL,sogou.com,广东铁通TOPn网站,0.54,43.68,43.76,202.47,363.35,562.47,562.47,120.02,80.3,100.00,100.00,100.00,100.00,100.00,220.181.124.201,中国,北京, 电信,43.6,40.1,301,5,5
2013-02-26 22:52:00.765966,222.50.124.30,NULL,www.youku.com,网页类,0.38,28.47,29.80,176.69,6102.84,7721.93,8446.90,154.59,71.1,100.00,100.00,100.00,100.00,100.00,122.72.120.241,中国,中国NDC, 铁通,943.4,919.1,200,50,83
2013-02-26 22:52:03.672168,222.50.124.26,NULL,dopool.com,广东铁通TOPn网站,0.26,21040.36,96.91,21137.53,96.91,21137.53,21137.53,8.45,22.5,100.00,50.00,100.00,50.00,0.00,220.170.192.35,中国,湖南, 电信,0.8,0.5,200,2,2
2013-02-26 22:52:08.233068,222.50.124.22,NULL,www.pconline.com.cn,网页类,0.43,20.39,28.71,153.23,5657.13,21500.18,21500.18,105.73,65.9,100.00,91.84,100.00,75.00,0.00,210.21.118.120,中国,广东, 联通,598.1,578.8,200,49,60
2013-02-26 22:52:10.348165,222.50.124.2,NULL,qqopenapp.com,广东铁通TOPn网站,0.22,0.82,7.57,8.61,12.23,15.26,15.26,314.24,95.7,100.00,100.00,100.00,100.00,100.00,211.98.70.195,中国,湖南, 铁通,3.8,2.9,200,5,5
2013-02-26 22:52:10.583967,222.50.124.110,NULL,tudou.com,广东铁通TOPn网站,0.47,52.63,76.87,493.70,1257.67,1155.13,1606.34,210.23,84.5,100.00,5.37,100.00,5.37,0.00,123.126.98.173,中国,北京, 联通,264.4,261.9,301,50,149
2013-02-26 22:52:12.381994,222.50.124.90,NULL,qidian.com,广东铁通TOPn网站,0.50,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,100.00,0.00,0.00,0.00,0.00,202.102.58.214,中国,江苏, 电信,NULL,NULL,NULL,1,1
2013-02-26 22:52:15.665023,222.50.124.74,NULL,www.pconline.com.cn,网页类,0.44,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,100.00,0.00,0.00,0.00,0.00,210.21.118.120,中国,广东, 联通,NULL,NULL,NULL,1,1
2013-02-26 22:52:19.173397,222.50.124.70,NULL,hao123.com,广东铁通TOPn网站,0.54,44.91,45.18,296.49,887.12,1128.30,1263.26,151.02,78.9,100.00,100.00,100.00,100.00,100.00,123.125.114.224,中国,北京, 其它运营商,134.0,130.2,302,11,11
2013-02-26 22:52:30.303110,222.50.124.110,NULL,pagechoice.net,广东铁通TOPn网站,NULL,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,0.00,0.00,0.00,0.00,0.00,0.0.0.0,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2013-02-26 22:52:31.383169,222.50.124.54,NULL,qidian.com,广东铁通TOPn网站,0.26,31.82,104.07,1147.79,14511.73,18174.02,18266.71,42.36,48.2,100.00,90.24,100.00,90.24,100.00,202.102.58.214,中国,江苏, 电信,614.7,598.4,301,41,41
2013-02-26 22:52:32.793430,222.50.124.50,NULL,baofeng.com,广东铁通TOPn网站,0.38,75.45,77.44,228.96,4903.63,7064.21,7614.42,57.21,57.3,100.00,100.00,100.00,100.00,100.00,60.28.110.232,中国,天津, 联通,280.5,269.6,200,36,36
2013-02-26 22:52:35.610538,222.50.124.90,NULL,qzoneapp.com,广东铁通TOPn网站,0.26,12.70,21.98,75.14,479.71,627.66,706.87,220.57,90.1,100.00,80.00,100.00,80.00,0.00,58.251.150.154,中国,广东, 联通,105.8,102.3,200,20,20
2013-02-26 22:52:38.595942,222.50.124.86,NULL,www.weibo.com,网页类,0.26,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,100.00,0.00,0.00,0.00,0.00,180.149.134.17,中国,北京, 电信,NULL,NULL,NULL,1,1
2013-02-26 22:52:42.107312,222.50.124.46,NULL,www.youku.com,网页类,0.45,28.23,29.23,175.70,5860.07,7432.94,8156.95,160.80,77.2,100.00,98.78,100.00,98.78,100.00,122.72.120.241,中国,中国NDC, 铁通,942.3,919.1,200,50,82
2013-02-26 22:52:54.527505,222.50.124.26,NULL,gtags.net,广东铁通TOPn网站,NULL,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,0.00,0.00,0.00,0.00,0.00,0.0.0.0,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2013-02-26 22:52:57.329384,222.50.124.90,NULL,3322.org,广东铁通TOPn网站,0.53,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,100.00,0.00,0.00,0.00,0.00,61.160.239.28,中国,江苏, 电信,NULL,NULL,NULL,1,1
2013-02-26 22:52:59.511898,222.50.124.70,NULL,189mv.cn,广东铁通TOPn网站,0.47,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,100.00,0.00,0.00,0.00,0.00,183.63.133.186,中国,广东, 电信,NULL,NULL,NULL,1,1
2013-02-26 22:53:03.304467,222.50.124.2,NULL,www.020.com,网页类,0.24,3.71,158.87,182.09,11101.11,11219.72,11463.78,92.04,55.0,100.00,100.00,100.00,100.00,100.00,120.31.61.171,中国,广东, 铁通,1021.7,1492.7,200,50,72
2013-02-26 22:53:03.328039,222.50.124.54,NULL,3g.cn,广东铁通TOPn网站,0.46,3.62,5.92,44.52,8730.31,24574.84,24623.02,17.02,51.2,100.00,100.00,100.00,100.00,100.00,183.232.11.166,中国,广东, 移动,148.6,138.2,302,38,38
2013-02-26 22:53:04.725330,222.50.124.22,NULL,www.onlinedown.net,下载类,0.43,32.59,33.06,231.85,26322.98,31970.99,33594.89,39.88,37.8,100.00,100.00,100.00,100.00,0.00,120.193.11.195,中国,浙江, 移动,1049.7,1707.7,200,50,221
2013-02-26 22:53:05.354735,123.65.232.142,NULL,www.020.com,网页类,0.24,3.66,154.92,1160.17,12234.79,12355.73,12591.32,83.54,54.2,100.00,100.00,100.00,100.00,100.00,120.31.61.171,中国,广东, 铁通,1022.1,1493.1,200,50,72
2013-02-26 22:53:07.746206,222.50.124.54,NULL,kuwo.cn,广东铁通TOPn网站,0.20,47.18,60.66,348.00,3586.85,14956.69,15573.69,70.45,61.0,100.00,93.75,100.00,93.75,100.00,221.238.18.58,中国,天津, 电信,252.7,243.5,200,32,32
2013-02-26 22:53:10.455918,222.50.124.58,NULL,http://v.youku.com/v_show/id_XNDI5OTMzODI4.html,视频类,0.47,28.18,175.87,263.28,1471.20,4779.69,4922.91,113.63,65.3,100.00,100.00,100.00,100.00,100.00,122.72.120.242,中国,中国NDC, 铁通,167.2,160.7,200,18,18
2013-02-26 22:53:12.636810,222.50.124.2,NULL,91dos.com,广东铁通TOPn网站,0.47,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,100.00,0.00,0.00,0.00,0.00,122.225.117.140,中国,浙江, 电信,NULL,0.0,400,1,1
2013-02-26 22:53:12.865207,222.50.124.26,NULL,soufun.com,广东铁通TOPn网站,0.25,60.59,77.09,383.78,49138.76,57591.75,59642.38,21.90,33.3,100.00,99.47,100.00,94.44,0.00,202.108.253.57,中国,北京, 联通,1076.1,1456.5,200,50,198
2013-02-26 22:53:15.273168,222.50.124.34,NULL,www.cctv.com,网页类,0.53,41.78,77.28,119.59,77.28,119.59,119.59,6.85,62.3,100.00,100.00,100.00,100.00,100.00,223.87.1.58,中国,四川, 移动,0.5,0.2,200,1,1
2013-02-26 22:53:17.977907,222.50.124.114,NULL,www.kankan.com,网页类,0.40,3.01,29.60,77.86,2045.46,1594.10,2712.47,251.69,86.9,100.00,100.00,100.00,100.00,100.00,61.235.96.93,中国,广东, 铁通,514.8,497.5,200,50,57
